image_path,umap_x,umap_y,cluster
../data_3\102042918_NEG544805259289548872_102042918_NEG544805259289548872_sw_mtf_vis_only.jpg,-0.07528351,-1.1627344,1
../data_3\102042919_NEG549525883291619345_102042919_NEG549525883291619345_sw_mtf_vis_only.jpg,-3.6979365,-3.87671,0
../data_3\102042919_NEG550105155291238806_102042919_NEG550105155291238806_sw_mtf_vis_only.jpg,-1.8109175,-2.0468702,1
../data_3\102042919_NEG550683279289700727_102042919_NEG550683279289700727_sw_mtf_vis_only.jpg,-2.9260287,-4.0765,0
../data_3\102043549_NEG530257443283430270_102043549_NEG530257443283430270_sw_mtf_vis_only.jpg,-2.2210662,-3.5221903,0
../data_3\102043551_NEG542774461286906112_102043551_NEG542774461286906112_sw_mtf_vis_only.jpg,0.17406107,-3.1924708,1
../data_3\102043551_NEG544735665285502399_102043551_NEG544735665285502399_sw_mtf_vis_only.jpg,-0.672266,-2.1225317,1
../data_3\102043551_NEG546245791286829440_102043551_NEG546245791286829440_sw_mtf_vis_only.jpg,-0.79372424,-3.4820504,1
../data_3\102043552_NEG548209510282510524_102043552_NEG548209510282510524_sw_mtf_vis_only.jpg,-3.127529,-4.2992873,1
../data_3\102044182_NEG512061540278527911_102044182_NEG512061540278527911_sw_mtf_vis_only.jpg,-0.9151036,-2.689025,1
../data_3\102044182_NEG514435270280350833_102044182_NEG514435270280350833_sw_mtf_vis_only.jpg,-0.5688493,-5.114389,1
../data_3\102044183_NEG515787441281897369_102044183_NEG515787441281897369_sw_mtf_vis_only.jpg,-1.3185402,-5.0479712,1
../data_3\102044185_NEG529514172281460834_102044185_NEG529514172281460834_sw_mtf_vis_only.jpg,-2.69851,-4.366458,1
../data_3\102044186_NEG535621262280129063_102044186_NEG535621262280129063_sw_mtf_vis_only.jpg,-0.32099593,-2.7653987,1
../data_3\102044187_NEG538533000282255459_102044187_NEG538533000282255459_sw_mtf_vis_only.jpg,-1.167143,-2.7703753,1
../data_3\102044187_NEG538575988280255664_102044187_NEG538575988280255664_sw_mtf_vis_only.jpg,-1.5266272,-1.4744477,1
../data_3\102044188_NEG544517310278613198_102044188_NEG544517310278613198_sw_mtf_vis_only.jpg,-0.08692238,-1.1805897,1
../data_3\102044188_NEG548070624278595332_102044188_NEG548070624278595332_sw_mtf_vis_only.jpg,-1.0660539,-5.2057633,1
../data_3\102044821_NEG509449559274572380_102044821_NEG509449559274572380_sw_mtf_vis_only.jpg,-3.6543803,-3.353569,1
../data_3\102044823_NEG519310575275844311_102044823_NEG519310575275844311_sw_mtf_vis_only.jpg,-0.19385947,-0.20630378,1
../data_3\102044823_NEG519633334274259646_102044823_NEG519633334274259646_sw_mtf_vis_only.jpg,-2.806482,-3.668652,1
../data_3\102044824_NEG525230483273308137_102044824_NEG525230483273308137_sw_mtf_vis_only.jpg,-2.4659445,-2.9184337,1
../data_3\102044824_NEG528789191276364582_102044824_NEG528789191276364582_sw_mtf_vis_only.jpg,-0.63046765,-4.130714,1
../data_3\102044825_NEG534081174272937149_102044825_NEG534081174272937149_sw_mtf_vis_only.jpg,-0.5021743,-3.7443905,1
../data_3\102044826_NEG537879168275630474_102044826_NEG537879168275630474_sw_mtf_vis_only.jpg,-1.7179599,-3.6756139,1
../data_3\102044826_NEG537893681272621987_102044826_NEG537893681272621987_sw_mtf_vis_only.jpg,0.07559441,-0.7298521,1
../data_3\102045463_NEG510363299272415391_102045463_NEG510363299272415391_sw_mtf_vis_only.jpg,-2.535706,-3.0322978,1
../data_3\102045464_NEG514418387268262939_102045464_NEG514418387268262939_sw_mtf_vis_only.jpg,-2.4810941,-2.8759058,1
../data_3\102045464_NEG515803462270682480_102045464_NEG515803462270682480_sw_mtf_vis_only.jpg,-1.3727043,-3.681487,1
../data_3\102045467_NEG529760884271850076_102045467_NEG529760884271850076_sw_mtf_vis_only.jpg,-0.19040167,-5.261493,1
../data_3\102045468_NEG534525411271636586_102045468_NEG534525411271636586_sw_mtf_vis_only.jpg,-1.7794124,-5.1510644,0
../data_3\102045468_NEG535850797268396974_102045468_NEG535850797268396974_sw_mtf_vis_only.jpg,-1.2678063,-1.5616169,1
../data_3\102045468_NEG537581789271144818_102045468_NEG537581789271144818_sw_mtf_vis_only.jpg,-0.1838039,-3.1666508,1
../data_3\102045470_NEG546481364271947360_102045470_NEG546481364271947360_sw_mtf_vis_only.jpg,-1.0263292,-2.334578,1
../data_3\102046111_NEG522631915266742195_102046111_NEG522631915266742195_sw_mtf_vis_only.jpg,-2.3508856,-2.2648604,1
../data_3\102046111_NEG524535231263409554_102046111_NEG524535231263409554_sw_mtf_vis_only.jpg,-2.4761436,-3.1507912,1
../data_3\102046111_NEG525674252262710433_102046111_NEG525674252262710433_sw_mtf_vis_only.jpg,-0.7551138,-1.4771369,1
../data_3\102046114_NEG537352034266671160_102046114_NEG537352034266671160_sw_mtf_vis_only.jpg,-0.1840868,0.09744626,1
../data_3\102046759_NEG522096295262136465_102046759_NEG522096295262136465_sw_mtf_vis_only.jpg,-2.869532,-4.472219,1
../data_3\102157629_2659727733636823810_102157629_2659727733636823810_sw_mtf_vis_only.jpg,-2.4843602,-2.2704177,1
../data_3\102157630_2665772836637102014_102157630_2665772836637102014_sw_mtf_vis_only.jpg,0.01540045,-3.724659,1
../data_3\102157952_2658211530641487553_102157952_2658211530641487553_sw_mtf_vis_only.jpg,-1.0716275,-3.4640102,1
