image_path,umap_x,umap_y,cluster
../data_2\102157952_2658211530641487553_102157952_2658211530641487553_sw_arcsinh_vis_only.jpg,1.1988667,3.8721945,1
../data_2\102157952_2658616879639330994_102157952_2658616879639330994_sw_arcsinh_vis_only.jpg,1.0931368,3.298229,2
../data_2\102157953_2668203348640973901_102157953_2668203348640973901_sw_arcsinh_vis_only.jpg,-1.0296326,3.5778854,1
../data_2\102157953_2668288172639391107_102157953_2668288172639391107_sw_arcsinh_vis_only.jpg,-1.4250022,2.930372,1
../data_2\102157953_2669397021640472384_102157953_2669397021640472384_sw_arcsinh_vis_only.jpg,2.8696551,4.983357,0
../data_2\102157953_2670994480641865653_102157953_2670994480641865653_sw_arcsinh_vis_only.jpg,3.5715208,5.3538218,0
../data_2\102157954_2677725526640039676_102157954_2677725526640039676_sw_arcsinh_vis_only.jpg,3.0977733,4.638173,0
../data_2\102157955_2685490710638126805_102157955_2685490710638126805_sw_arcsinh_vis_only.jpg,1.7998,4.1540265,0
../data_2\102157955_2689800257639551890_102157955_2689800257639551890_sw_arcsinh_vis_only.jpg,0.2433598,4.716582,1
../data_2\102157956_2695046853638479184_102157956_2695046853638479184_sw_arcsinh_vis_only.jpg,2.0804515,3.0773973,0
../data_2\102157956_2700546205640397835_102157956_2700546205640397835_sw_arcsinh_vis_only.jpg,-0.9299913,2.6978369,1
../data_2\102157957_2711813162637737494_102157957_2711813162637737494_sw_arcsinh_vis_only.jpg,4.030236,4.9700685,0
../data_2\102157958_2719195933641972975_102157958_2719195933641972975_sw_arcsinh_vis_only.jpg,-1.2231802,2.8745327,1
../data_2\102157958_2727137773639721420_102157958_2727137773639721420_sw_arcsinh_vis_only.jpg,2.7595017,4.3304205,0
../data_2\102158270_2654337786643538414_102158270_2654337786643538414_sw_arcsinh_vis_only.jpg,-0.617856,4.3560805,1
../data_2\102158270_2656382386643695481_102158270_2656382386643695481_sw_arcsinh_vis_only.jpg,-1.5273871,4.189693,1
../data_2\102158270_2656815066646473630_102158270_2656815066646473630_sw_arcsinh_vis_only.jpg,2.5918236,4.2836742,0
../data_2\102158270_2662527621645054682_102158270_2662527621645054682_sw_arcsinh_vis_only.jpg,1.8543707,4.5002723,3
../data_2\102158271_2672343829643151429_102158271_2672343829643151429_sw_arcsinh_vis_only.jpg,-0.8174891,4.5059905,1
../data_2\102158272_2678087036644598709_102158272_2678087036644598709_sw_arcsinh_vis_only.jpg,-1.9754547,4.0554967,1
../data_2\102158272_2683555203642954376_102158272_2683555203642954376_sw_arcsinh_vis_only.jpg,2.5306332,5.0290794,0
../data_2\102158272_2685730342643470690_102158272_2685730342643470690_sw_arcsinh_vis_only.jpg,3.4920263,4.513201,0
../data_2\102158273_2697192667642722765_102158273_2697192667642722765_sw_arcsinh_vis_only.jpg,0.22452724,5.330645,0
../data_2\102158274_2704723597642696271_102158274_2704723597642696271_sw_arcsinh_vis_only.jpg,-1.1836331,4.6051574,1
../data_2\102158274_2706060111645234144_102158274_2706060111645234144_sw_arcsinh_vis_only.jpg,1.548489,5.2878394,1
../data_2\102158275_2709777393645726835_102158275_2709777393645726835_sw_arcsinh_vis_only.jpg,1.3355513,4.4288054,0
../data_2\102158275_2713231622643632503_102158275_2713231622643632503_sw_arcsinh_vis_only.jpg,2.761219,3.5729005,0
../data_2\102158276_2727435595645547639_102158276_2727435595645547639_sw_arcsinh_vis_only.jpg,3.7453568,5.149071,0
../data_2\102158276_2727570223645896962_102158276_2727570223645896962_sw_arcsinh_vis_only.jpg,2.3883655,4.54255,0
../data_2\102158277_2733524648645511387_102158277_2733524648645511387_sw_arcsinh_vis_only.jpg,2.3523831,2.7886045,1
../data_2\102158277_2738945549646397299_102158277_2738945549646397299_sw_arcsinh_vis_only.jpg,-0.11007822,2.6617084,1
../data_2\102158582_2655753387652324244_102158582_2655753387652324244_sw_arcsinh_vis_only.jpg,0.5466512,5.457199,1
../data_2\102158584_2687900321650859511_102158584_2687900321650859511_sw_arcsinh_vis_only.jpg,1.3716037,4.824832,1
../data_2\102158584_2688054361648826754_102158584_2688054361648826754_sw_arcsinh_vis_only.jpg,1.8028498,2.7820616,0
../data_2\102158584_2688149271647967093_102158584_2688149271647967093_sw_arcsinh_vis_only.jpg,1.4899615,4.4738426,0
../data_2\102158585_2690666515648268601_102158585_2690666515648268601_sw_arcsinh_vis_only.jpg,1.6560258,5.401032,0
../data_2\102158586_2707908112649845702_102158586_2707908112649845702_sw_arcsinh_vis_only.jpg,0.7640428,4.84407,1
../data_2\102158586_2710834800648486342_102158586_2710834800648486342_sw_arcsinh_vis_only.jpg,-1.0485442,5.418332,1
../data_2\102158589_2738592709648339236_102158589_2738592709648339236_sw_arcsinh_vis_only.jpg,1.8252538,3.4940665,0
../data_2\102158589_2744607815651760624_102158589_2744607815651760624_sw_arcsinh_vis_only.jpg,2.1202607,5.4295692,0
../data_2\102158590_2749972211650622428_102158590_2749972211650622428_sw_arcsinh_vis_only.jpg,-1.3049151,3.0683496,1
../data_2\102158886_2639435536653600933_102158886_2639435536653600933_sw_arcsinh_vis_only.jpg,2.8215277,4.889593,0
../data_2\102158886_2641867744653343162_102158886_2641867744653343162_sw_arcsinh_vis_only.jpg,-0.96656173,3.92376,1
../data_2\102158887_2646461630654930628_102158887_2646461630654930628_sw_arcsinh_vis_only.jpg,2.2672582,4.5949,0
../data_2\102158887_2654129070655512593_102158887_2654129070655512593_sw_arcsinh_vis_only.jpg,0.7050866,5.2312555,1
../data_2\102158887_2655306065654633189_102158887_2655306065654633189_sw_arcsinh_vis_only.jpg,-0.85292464,5.0250044,1
../data_2\102158887_2655528906655835262_102158887_2655528906655835262_sw_arcsinh_vis_only.jpg,-0.8032393,5.2299814,1
../data_2\102158888_2657819747657129186_102158888_2657819747657129186_sw_arcsinh_vis_only.jpg,3.7743986,4.9821315,0
../data_2\102158888_2659467460657407372_102158888_2659467460657407372_sw_arcsinh_vis_only.jpg,3.5493233,4.1568136,0
../data_2\102158888_2659753895653871052_102158888_2659753895653871052_sw_arcsinh_vis_only.jpg,-0.2553857,5.0849476,1
../data_2\102158889_2677624236654538082_102158889_2677624236654538082_sw_arcsinh_vis_only.jpg,0.91339636,5.343809,1
../data_2\102158890_2680242082656735280_102158890_2680242082656735280_sw_arcsinh_vis_only.jpg,1.8958776,5.43711,1
../data_2\102158890_2683357136652678772_102158890_2683357136652678772_sw_arcsinh_vis_only.jpg,-1.2525433,4.8440537,1
../data_2\102158891_2699896914654311553_102158891_2699896914654311553_sw_arcsinh_vis_only.jpg,2.358624,4.6861124,0
../data_2\102158891_2700857611652676803_102158891_2700857611652676803_sw_arcsinh_vis_only.jpg,-1.3942221,4.406432,1
../data_2\102158892_2704470582654415692_102158892_2704470582654415692_sw_arcsinh_vis_only.jpg,2.9823134,5.2972646,0
../data_2\102158893_2720583810655664894_102158893_2720583810655664894_sw_arcsinh_vis_only.jpg,2.467354,2.8975003,0
../data_2\102158894_2730612507653143373_102158894_2730612507653143373_sw_arcsinh_vis_only.jpg,3.2712893,5.4975033,0
../data_2\102158894_2733212462655784384_102158894_2733212462655784384_sw_arcsinh_vis_only.jpg,3.711485,4.5723615,0
../data_2\102158896_2752149841653729649_102158896_2752149841653729649_sw_arcsinh_vis_only.jpg,3.4482143,3.414351,0
../data_2\102158896_2755778332656876880_102158896_2755778332656876880_sw_arcsinh_vis_only.jpg,0.9867471,5.4855704,1
../data_2\102158896_2759717332653541075_102158896_2759717332653541075_sw_arcsinh_vis_only.jpg,-1.2719773,5.1193414,1
../data_2\102158896_2760272555655712464_102158896_2760272555655712464_sw_arcsinh_vis_only.jpg,-1.1293975,3.8208976,1
../data_2\102159186_2631794504660304436_102159186_2631794504660304436_sw_arcsinh_vis_only.jpg,0.97790515,4.254206,1
../data_2\102159186_2632387939662408264_102159186_2632387939662408264_sw_arcsinh_vis_only.jpg,0.5538881,4.6021833,1
../data_2\102159189_2663231466659368059_102159189_2663231466659368059_sw_arcsinh_vis_only.jpg,-0.15446137,5.084046,1
../data_2\102159189_2667596748662187959_102159189_2667596748662187959_sw_arcsinh_vis_only.jpg,0.8019284,4.618462,1
../data_2\102159189_2669674055661286334_102159189_2669674055661286334_sw_arcsinh_vis_only.jpg,1.685641,2.8491566,0
../data_2\102159192_2695197869661844158_102159192_2695197869661844158_sw_arcsinh_vis_only.jpg,-0.6595773,2.6742768,1
../data_2\102159192_2699004780662092340_102159192_2699004780662092340_sw_arcsinh_vis_only.jpg,2.4865603,4.1127462,0
../data_2\102159194_2723464956661228420_102159194_2723464956661228420_sw_arcsinh_vis_only.jpg,-0.7059906,2.543479,1
../data_2\102159195_2734094103661424333_102159195_2734094103661424333_sw_arcsinh_vis_only.jpg,0.85261226,5.0320807,1
../data_2\102159196_2750719383660442039_102159196_2750719383660442039_sw_arcsinh_vis_only.jpg,-0.9787265,3.190985,1
../data_2\102159481_2634849207665073829_102159481_2634849207665073829_sw_arcsinh_vis_only.jpg,-1.9374586,4.352452,1
../data_2\102159481_2635212626663669301_102159481_2635212626663669301_sw_arcsinh_vis_only.jpg,1.4356695,5.468135,1
../data_2\102159482_2642474434666614156_102159482_2642474434666614156_sw_arcsinh_vis_only.jpg,-1.2983319,3.8866165,1
../data_2\102159483_2659872799666371332_102159483_2659872799666371332_sw_arcsinh_vis_only.jpg,3.443929,5.4109344,0
../data_2\102159485_2681289316665353959_102159485_2681289316665353959_sw_arcsinh_vis_only.jpg,3.5331712,4.666072,0
../data_2\102159486_2691200739666476860_102159486_2691200739666476860_sw_arcsinh_vis_only.jpg,1.0018898,3.5155632,1
../data_2\102159486_2695397736666928563_102159486_2695397736666928563_sw_arcsinh_vis_only.jpg,3.613695,5.214756,0
../data_2\102159487_2702648437664620342_102159487_2702648437664620342_sw_arcsinh_vis_only.jpg,1.6461035,3.602221,0
../data_2\102159488_2715904729665064695_102159488_2715904729665064695_sw_arcsinh_vis_only.jpg,1.6405131,3.530468,1
../data_2\102159488_2717571775663564534_102159488_2717571775663564534_sw_arcsinh_vis_only.jpg,1.399278,2.711305,1
../data_2\102159489_2725731664662876609_102159489_2725731664662876609_sw_arcsinh_vis_only.jpg,-0.7454351,4.2881126,1
../data_2\102159489_2728201578663264671_102159489_2728201578663264671_sw_arcsinh_vis_only.jpg,-0.1443954,4.5093,1
../data_2\102159489_2730705167663624037_102159489_2730705167663624037_sw_arcsinh_vis_only.jpg,2.7873464,3.5273514,0
../data_2\102159771_2645005552671976577_102159771_2645005552671976577_sw_arcsinh_vis_only.jpg,0.15157932,4.6908503,1
../data_2\102159772_2657244795670716163_102159772_2657244795670716163_sw_arcsinh_vis_only.jpg,3.0644007,4.3681393,0
../data_2\102159772_2662654897671699728_102159772_2662654897671699728_sw_arcsinh_vis_only.jpg,-1.3157569,4.9286966,1
../data_2\102159773_2671366170672094055_102159773_2671366170672094055_sw_arcsinh_vis_only.jpg,-1.0864795,5.018793,1
../data_2\102159773_2677079122669151496_102159773_2677079122669151496_sw_arcsinh_vis_only.jpg,1.0209875,4.6933813,1
../data_2\102159776_2707047371671953097_102159776_2707047371671953097_sw_arcsinh_vis_only.jpg,0.1315744,2.6760137,1
../data_2\102159777_2716319161668542331_102159777_2716319161668542331_sw_arcsinh_vis_only.jpg,1.9975914,2.731529,1
../data_2\102159778_2733418388668044661_102159778_2733418388668044661_sw_arcsinh_vis_only.jpg,-0.5351358,5.4092255,1
../data_2\102159778_2735946368671378903_102159778_2735946368671378903_sw_arcsinh_vis_only.jpg,3.605897,4.724102,0
../data_2\102160055_2646891602674889078_102160055_2646891602674889078_sw_arcsinh_vis_only.jpg,0.2946773,5.5495653,1
../data_2\102160056_2663488981675470136_102160056_2663488981675470136_sw_arcsinh_vis_only.jpg,3.8386168,4.9188495,0
../data_2\102160057_2669613885677463506_102160057_2669613885677463506_sw_arcsinh_vis_only.jpg,-1.7520518,4.6270566,1
../data_2\102160058_2684023754674529862_102160058_2684023754674529862_sw_arcsinh_vis_only.jpg,0.117242806,5.628376,1
../data_2\102160058_2689874038672725438_102160058_2689874038672725438_sw_arcsinh_vis_only.jpg,-1.9968109,4.1346865,1
../data_2\102160058_2690177088672937227_102160058_2690177088672937227_sw_arcsinh_vis_only.jpg,-0.47941154,5.4027014,1
../data_2\102160059_2697821071675011270_102160059_2697821071675011270_sw_arcsinh_vis_only.jpg,-0.8523857,4.663839,1
../data_2\102160060_2714236250676150798_102160060_2714236250676150798_sw_arcsinh_vis_only.jpg,1.1385618,2.4117332,1
../data_2\102160334_2661812445678287733_102160334_2661812445678287733_sw_arcsinh_vis_only.jpg,-0.7713481,4.364857,1
../data_2\102160334_2665945112680410578_102160334_2665945112680410578_sw_arcsinh_vis_only.jpg,0.018567337,3.3179715,1
../data_2\102160335_2680788986678866937_102160335_2680788986678866937_sw_arcsinh_vis_only.jpg,-1.8318684,3.6177428,1
../data_2\102160335_2682061397679348286_102160335_2682061397679348286_sw_arcsinh_vis_only.jpg,0.7446674,4.473844,0
../data_2\102160336_2694549514678142483_102160336_2694549514678142483_sw_arcsinh_vis_only.jpg,0.693747,5.012007,1
../data_2\102160336_2695945753681853613_102160336_2695945753681853613_sw_arcsinh_vis_only.jpg,-0.082804225,2.3916297,1
../data_2\102160337_2700171490680496942_102160337_2700171490680496942_sw_arcsinh_vis_only.jpg,1.3514545,2.473054,0
../data_2\102160337_2701254133678933511_102160337_2701254133678933511_sw_arcsinh_vis_only.jpg,1.9265741,2.9282,0
../data_2\102160337_2702871940682411776_102160337_2702871940682411776_sw_arcsinh_vis_only.jpg,2.1991198,3.3307145,1
../data_2\102160337_2703837081680486960_102160337_2703837081680486960_sw_arcsinh_vis_only.jpg,3.140886,4.971881,0
../data_2\102160338_2720592793680584236_102160338_2720592793680584236_sw_arcsinh_vis_only.jpg,-0.16300748,4.9578266,1
../data_2\102160340_2740784519677600444_102160340_2740784519677600444_sw_arcsinh_vis_only.jpg,-1.0010257,3.4492145,1
../data_2\102160607_2684058176685650370_102160607_2684058176685650370_sw_arcsinh_vis_only.jpg,-0.33792788,4.838916,1
../data_2\102160607_2685509147685729039_102160607_2685509147685729039_sw_arcsinh_vis_only.jpg,-1.0746038,4.9690833,1
../data_2\102160610_2725640304686403990_102160610_2725640304686403990_sw_arcsinh_vis_only.jpg,3.6898475,4.8843207,0
../data_2\102160610_2729256016684457774_102160610_2729256016684457774_sw_arcsinh_vis_only.jpg,-1.8852377,4.284685,1
../data_2\102160611_2740328687682808789_102160611_2740328687682808789_sw_arcsinh_vis_only.jpg,2.8999083,5.2626505,0
../data_2\102160612_2743600657683668805_102160612_2743600657683668805_sw_arcsinh_vis_only.jpg,-0.029679244,4.093077,1
