image_path,umap_x,umap_y,cluster
../data_2\102019591_NEG601417531499600002_102019591_NEG601417531499600002_sw_arcsinh_vis_only.jpg,1.0077653,12.1554165,1
../data_2\102019592_NEG606434619500983922_102019592_NEG606434619500983922_sw_arcsinh_vis_only.jpg,-0.8569866,10.307861,1
../data_2\102019593_NEG612269334502356628_102019593_NEG612269334502356628_sw_arcsinh_vis_only.jpg,2.6031573,11.207999,1
../data_2\102019594_NEG620978815501656388_102019594_NEG620978815501656388_sw_arcsinh_vis_only.jpg,-1.3776777,11.109159,1
../data_2\102019595_NEG630246532498667881_102019595_NEG630246532498667881_sw_arcsinh_vis_only.jpg,-0.4169975,9.848289,1
../data_2\102020054_NEG556215936492901652_102020054_NEG556215936492901652_sw_arcsinh_vis_only.jpg,-0.40655485,10.486051,1
../data_2\102020055_NEG563894315496088157_102020055_NEG563894315496088157_sw_arcsinh_vis_only.jpg,-2.530208,11.65682,1
../data_2\102020055_NEG564676209494509344_102020055_NEG564676209494509344_sw_arcsinh_vis_only.jpg,2.2064826,11.448162,1
../data_2\102020056_NEG568919155497446978_102020056_NEG568919155497446978_sw_arcsinh_vis_only.jpg,-1.606623,10.075361,1
../data_2\102020056_NEG569381219495998178_102020056_NEG569381219495998178_sw_arcsinh_vis_only.jpg,0.48410687,11.679166,1
../data_2\102020056_NEG571928631495947554_102020056_NEG571928631495947554_sw_arcsinh_vis_only.jpg,1.4867232,11.300465,1
../data_2\102020056_NEG573379534495223440_102020056_NEG573379534495223440_sw_arcsinh_vis_only.jpg,-0.32613268,10.892701,1
../data_2\102020059_NEG590814898493650143_102020059_NEG590814898493650143_sw_arcsinh_vis_only.jpg,0.55920756,10.527812,1
../data_2\102020059_NEG591341887496138046_102020059_NEG591341887496138046_sw_arcsinh_vis_only.jpg,-2.0779674,11.525893,1
../data_2\102020059_NEG595972740496354540_102020059_NEG595972740496354540_sw_arcsinh_vis_only.jpg,-1.7566594,9.918256,1
../data_2\102020060_NEG598920538496078263_102020060_NEG598920538496078263_sw_arcsinh_vis_only.jpg,0.6690721,10.131022,1
../data_2\102020060_NEG604835509496532268_102020060_NEG604835509496532268_sw_arcsinh_vis_only.jpg,-0.4067038,11.888378,1
../data_2\102020061_NEG607087127495633316_102020061_NEG607087127495633316_sw_arcsinh_vis_only.jpg,2.3516858,10.553301,1
../data_2\102020061_NEG608203827493491303_102020061_NEG608203827493491303_sw_arcsinh_vis_only.jpg,-1.098064,12.00375,1
../data_2\102020061_NEG612388468493726389_102020061_NEG612388468493726389_sw_arcsinh_vis_only.jpg,-0.0886405,12.695915,1
../data_2\102020062_NEG617330086494647877_102020062_NEG617330086494647877_sw_arcsinh_vis_only.jpg,2.790439,11.477321,1
../data_2\102020063_NEG625857431494380658_102020063_NEG625857431494380658_sw_arcsinh_vis_only.jpg,-2.445038,10.257279,1
../data_2\102020063_NEG626156743494681651_102020063_NEG626156743494681651_sw_arcsinh_vis_only.jpg,2.6400611,10.92232,1
../data_2\102020064_NEG630441470494718517_102020064_NEG630441470494718517_sw_arcsinh_vis_only.jpg,-1.90867,10.780191,1
../data_2\102020064_NEG635872258496841682_102020064_NEG635872258496841682_sw_arcsinh_vis_only.jpg,-0.92844725,9.257554,1
../data_2\102020065_NEG639706305497277844_102020065_NEG639706305497277844_sw_arcsinh_vis_only.jpg,2.0940828,11.132954,1
../data_2\102020066_NEG645419324493086283_102020066_NEG645419324493086283_sw_arcsinh_vis_only.jpg,2.4828086,11.280436,1
../data_2\102020528_NEG554976975487853956_102020528_NEG554976975487853956_sw_arcsinh_vis_only.jpg,2.292131,11.074544,1
../data_2\102020528_NEG557594873487530963_102020528_NEG557594873487530963_sw_arcsinh_vis_only.jpg,2.5429897,10.470145,1
../data_2\102020528_NEG557780503491374019_102020528_NEG557780503491374019_sw_arcsinh_vis_only.jpg,-1.6590065,10.114775,1
../data_2\102020529_NEG564427129491602014_102020529_NEG564427129491602014_sw_arcsinh_vis_only.jpg,-0.56578845,11.20284,1
../data_2\102020530_NEG572303674490459976_102020530_NEG572303674490459976_sw_arcsinh_vis_only.jpg,0.8751011,10.159298,1
../data_2\102020530_NEG572378924491097026_102020530_NEG572378924491097026_sw_arcsinh_vis_only.jpg,2.0980604,10.350157,1
../data_2\102020532_NEG584961967491933103_102020532_NEG584961967491933103_sw_arcsinh_vis_only.jpg,-1.4368827,10.321505,1
../data_2\102020532_NEG589257492489565961_102020532_NEG589257492489565961_sw_arcsinh_vis_only.jpg,1.9452125,11.911318,1
../data_2\102020532_NEG591117402487550021_102020532_NEG591117402487550021_sw_arcsinh_vis_only.jpg,-0.54667795,11.916702,1
../data_2\102020532_NEG592320863488461402_102020532_NEG592320863488461402_sw_arcsinh_vis_only.jpg,-2.3521392,11.640794,1
../data_2\102020533_NEG596261344490617547_102020533_NEG596261344490617547_sw_arcsinh_vis_only.jpg,-1.2126049,11.547145,1
../data_2\102020534_NEG600985388487893328_102020534_NEG600985388487893328_sw_arcsinh_vis_only.jpg,-0.13585854,10.353605,1
../data_2\102020534_NEG604836154490669092_102020534_NEG604836154490669092_sw_arcsinh_vis_only.jpg,-1.2342665,11.143438,1
../data_2\102020534_NEG604929086489066527_102020534_NEG604929086489066527_sw_arcsinh_vis_only.jpg,1.884599,11.370159,1
../data_2\102020535_NEG608150353491434608_102020535_NEG608150353491434608_sw_arcsinh_vis_only.jpg,-0.88889086,9.974611,1
